time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m 
2021-01-18T11:00,1.6,0,0,0,0,0,0,10.1,243
2021-01-18T12:00,1.8,0,0,0,0,0,0,11.4,242
2021-01-18T13:00,1.7,0,0,0,0,0,0,12.4,240
2021-01-18T14:00,3.1,0,0,0,0,0,0,12.9,240
2021-01-18T15:00,5.1,0,0,1,0,2,0,15.3,243
2021-01-18T16:00,5.9,0,0,11,0,18,0,17.7,250
2021-01-18T17:00,6.3,0,0,12,4,14,0,18.8,258
2021-01-18T18:00,6.5,0,0,20,6,25,0,19.5,266
2021-01-18T19:00,6.3,0,0,53,43,23,0,19.1,272
2021-01-18T20:00,6.2,0.1,0.1,50,6,68,11,17.3,274
2021-01-18T21:00,6.2,0,0,44,6,62,4,14.8,267
2021-01-18T22:00,4.9,0,0,53,0,73,31,12.7,277
2021-01-18T23:00,4.5,0,0,15,1,23,0,12.6,272
2021-01-19T00:00,4.1,0,0,0,0,0,0,13.3,270
2021-01-19T01:00,3.8,0,0,0,0,0,0,13.7,273
2021-01-19T02:00,3.2,0,0,0,0,0,0,13,273
2021-01-19T03:00,2.4,0,0,0,0,0,0,13,268
2021-01-19T04:00,2.3,0,0,0,0,0,0,13.8,261
2021-01-19T05:00,2,0,0,2,0,4,0,14.6,261
2021-01-19T06:00,1.7,0,0,1,0,1,0,14.5,263
2021-01-19T07:00,1.6,0,0,0,0,0,0,14.1,264
2021-01-19T08:00,1.3,0,0,0,0,0,0,13.8,261
2021-01-19T09:00,1.2,0,0,2,0,0,7,13.9,260
2021-01-19T10:00,0.2,0,0,15,0,5,40,13.8,263
2021-01-19T11:00,0.3,0,0,14,0,1,43,13.4,256
2021-01-19T12:00,0.3,0,0,11,0,4,28,12.9,252
2021-01-19T13:00,0.5,0,0,22,0,12,48,13.3,251
2021-01-19T14:00,1.3,0,0,0,0,0,0,12.6,250
2021-01-19T15:00,3.2,0,0,1,1,0,0,14.9,255
2021-01-19T16:00,3.8,0,0,49,54,0,0,19.8,270
2021-01-19T17:00,4.4,0,0,100,82,66,0,20.6,265
2021-01-19T18:00,4.5,0,0,100,76,78,0,21.3,267
2021-01-19T19:00,4.6,0,0,71,26,80,0,22.7,270
2021-01-19T20:00,4.7,0,0,83,35,85,0,19.5,267
2021-01-19T21:00,4.8,0,0,78,21,99,0,16,261
2021-01-19T22:00,3.8,0,0,0,0,0,0,12.6,265
2021-01-19T23:00,3,0,0,1,0,2,0,8.4,250
2021-01-20T00:00,2.3,0,0,5,0,9,0,9,247
2021-01-20T01:00,2,0,0,0,0,0,0,10,249
2021-01-20T02:00,1.6,0,0,0,0,0,0,10,249
2021-01-20T03:00,1,0,0,0,0,0,0,9.7,243
2021-01-20T04:00,1,0,0,0,0,0,0,10.1,235
2021-01-20T05:00,0.7,0,0,0,0,0,0,11.5,238
2021-01-20T06:00,0.8,0,0,4,0,7,0,11.1,241
2021-01-20T07:00,1.1,0,0,29,0,49,0,9.4,252
2021-01-20T08:00,1.3,0,0,44,0,74,0,7,258
2021-01-20T09:00,2,0,0,55,0,92,0,5.5,238
2021-01-20T10:00,1.2,0,0,60,0,100,0,5.9,232
2021-01-20T11:00,1.3,0,0,65,2,100,11,4.7,274
2021-01-20T12:00,1.3,0,0,100,34,99,44,4.8,257
2021-01-20T13:00,0.7,0.4,0,97,31,90,51,5.7,235
2021-01-20T14:00,0.7,0.3,0,50,3,66,25,6.4,254
2021-01-20T15:00,1.9,0.1,0,54,9,75,4,12.3,291
2021-01-20T16:00,3.2,0,0,49,13,62,0,16.6,312
2021-01-20T17:00,3.5,0,0,18,7,19,0,18.3,313
2021-01-20T18:00,3.7,0.1,0.1,33,1,54,0,24.1,308
2021-01-20T19:00,3.2,0,0,9,5,8,0,26,313
2021-01-20T20:00,2.8,0,0,3,3,0,0,24.7,316
2021-01-20T21:00,2.6,0,0,0,0,0,0,21.9,315
2021-01-20T22:00,0.8,0,0,0,0,0,0,18.3,313
2021-01-20T23:00,0.1,0,0,1,0,0,3,17.3,313
2021-01-21T00:00,-0.3,0,0,24,0,0,81,16.3,319
2021-01-21T01:00,-0.8,0,0,39,0,15,99,14.1,322
2021-01-21T02:00,-1.3,0,0,0,0,0,0,10.7,318
2021-01-21T03:00,-2.4,0,0,37,0,15,92,9,307
2021-01-21T04:00,-2.6,0,0,68,0,66,94,9.5,299
2021-01-21T05:00,-2.7,0,0,82,0,90,92,7.9,300
2021-01-21T06:00,-2.8,0,0,51,0,49,72,4,297
2021-01-21T07:00,-3.2,0,0,11,0,0,38,1.5,104
2021-01-21T08:00,-3.5,0,0,3,0,0,9,2.5,172
2021-01-21T09:00,-3.4,0,0,0,0,0,0,6.2,170
2021-01-21T10:00,-4.9,0,0,2,0,0,6,7.2,162
2021-01-21T11:00,-4.8,0,0,0,0,0,0,9,178
2021-01-21T12:00,-4.6,0,0,7,0,11,1,9.7,178
2021-01-21T13:00,-4,0,0,47,0,53,51,12.6,193
2021-01-21T14:00,-2.7,0,0,43,0,70,3,14.6,200
2021-01-21T15:00,-0.5,0,0,43,0,49,46,15.9,208
2021-01-21T16:00,0.7,0,0,21,0,23,24,18.3,212
2021-01-21T17:00,2.3,0,0,22,1,12,45,18.4,220
2021-01-21T18:00,3.2,0,0,26,0,11,66,16.8,225
2021-01-21T19:00,4,0,0,23,0,0,75,14.8,231
2021-01-21T20:00,4.5,0,0,13,0,0,42,10.9,226
2021-01-21T21:00,4.9,0,0,0,0,0,0,8.4,223
2021-01-21T22:00,3.7,0,0,1,0,1,0,7.1,255
2021-01-21T23:00,2.8,0,0,1,0,1,0,5.5,191
2021-01-22T00:00,1.8,0,0,8,4,7,0,5.9,166
2021-01-22T01:00,0.9,0,0,23,11,21,0,8,162
2021-01-22T02:00,0.8,0,0,17,8,16,0,8,172
2021-01-22T03:00,0.6,0,0,17,9,14,0,7.2,198
2021-01-22T04:00,0.9,0,0,5,0,9,0,9.7,222
2021-01-22T05:00,1.2,0,0,3,0,5,0,11.2,228
2021-01-22T06:00,1.5,0,0,1,0,1,0,13.1,238
2021-01-22T07:00,1.7,0,0,0,0,0,0,15.4,254
2021-01-22T08:00,2,0,0,0,0,0,0,15.9,264
2021-01-22T09:00,1.7,0,0,0,0,0,0,15.5,267
2021-01-22T10:00,1.2,0,0,8,1,11,0,13.1,261
2021-01-22T11:00,1.5,0,0,4,0,7,0,13.2,259
2021-01-22T12:00,1.6,0,0,0,0,0,0,12.8,259
2021-01-22T13:00,1.8,0,0,0,0,0,0,13.6,259
2021-01-22T14:00,3,0,0,0,0,0,0,13.6,258
2021-01-22T15:00,5.2,0,0,0,0,0,0,15.1,258
2021-01-22T16:00,5.9,0,0,22,9,23,0,19.8,272
2021-01-22T17:00,6.1,0,0,54,33,40,0,21.3,276
2021-01-22T18:00,6.1,0,0,51,9,71,0,21.8,278
2021-01-22T19:00,6.1,0,0,52,21,55,0,21.5,280
2021-01-22T20:00,6.3,0,0,57,47,24,0,18.8,277
2021-01-22T21:00,6.2,0,0,4,0,6,0,16.2,274
2021-01-22T22:00,5,0,0,40,8,54,0,11.5,274
2021-01-22T23:00,4.3,0,0,20,11,17,0,12.4,280
2021-01-23T00:00,3.6,0,0,16,10,12,0,12.9,283
2021-01-23T01:00,3.2,0,0,0,0,0,0,12.5,288
2021-01-23T02:00,2.8,0,0,0,0,0,0,11.3,297
2021-01-23T03:00,2.2,0,0,0,0,0,0,9.7,301
2021-01-23T04:00,2.1,0,0,3,0,5,0,9,299
2021-01-23T05:00,2,0,0,5,0,8,0,9.7,292
2021-01-23T06:00,1.7,0,0,0,0,0,0,12,291
2021-01-23T07:00,1.3,0,0,1,0,1,0,14.5,293
2021-01-23T08:00,0.8,0,0,2,2,1,0,15.3,294
2021-01-23T09:00,0.3,0,0,20,22,1,0,15.5,295
2021-01-23T10:00,-1.3,0,0,100,89,92,0,17.8,306
2021-01-23T11:00,-1.4,0,0,100,61,80,0,16.1,304
2021-01-23T12:00,-1.4,0,0,60,28,58,0,16.1,299
2021-01-23T13:00,-1.5,0,0,64,28,64,0,20.1,303
2021-01-23T14:00,-1.3,0,0,56,41,32,0,25.5,310
2021-01-23T15:00,-0.9,0,0,67,72,4,0,26.3,310
2021-01-23T16:00,-0.7,0,0,92,99,5,0,27.9,309
2021-01-23T17:00,-0.5,0,0,88,92,9,0,28.2,309
2021-01-23T18:00,-0.5,0,0,74,74,13,0,29.1,310
2021-01-23T19:00,-0.1,0,0,16,18,0,0,29.9,311
2021-01-23T20:00,-0.1,0,0,0,0,0,0,27.4,308
2021-01-23T21:00,-0.3,0,0,0,0,0,0,26.4,309
2021-01-23T22:00,-1.4,0,0,0,0,0,0,21,305
2021-01-23T23:00,-1.9,0,0,2,2,0,0,21.3,304
2021-01-24T00:00,-2.3,0,0,0,0,0,0,23.4,307
2021-01-24T01:00,-2.7,0,0,0,0,0,0,23.3,308
2021-01-24T02:00,-3.1,0,0,0,0,0,0,22.8,308
2021-01-24T03:00,-3.7,0,0,0,0,0,0,23.3,308
2021-01-24T04:00,-3.7,0,0,0,0,0,0,23.3,308
2021-01-24T05:00,-3.7,0,0,0,0,0,0,22.5,305
2021-01-24T06:00,-4,0,0,0,0,0,0,22.6,304
2021-01-24T07:00,-4.1,0,0,0,0,0,0,22.4,303
2021-01-24T08:00,-4.1,0,0,0,0,0,0,22.7,303
2021-01-24T09:00,-3.9,0,0,0,0,0,0,23.1,304
2021-01-24T10:00,-4.8,0,0,0,0,0,0,22.5,302
2021-01-24T11:00,-4.8,0,0,0,0,0,0,23.5,302
2021-01-24T12:00,-4.9,0,0,2,0,0,8,22.6,304
2021-01-24T13:00,-4.8,0,0,2,0,0,7,22.3,304
2021-01-24T14:00,-4.3,0,0,0,0,0,0,22.6,307
2021-01-24T15:00,-2.9,0,0,0,0,0,0,21.8,309
2021-01-24T16:00,-2.2,0,0,1,0,0,4,21,308
2021-01-24T17:00,-1.3,0,0,13,0,17,8,20.7,309
2021-01-24T18:00,-0.5,0,0,5,0,7,4,21,305
2021-01-24T19:00,0.1,0,0,58,0,49,95,21,305
2021-01-24T20:00,0.4,0,0,86,0,93,99,19.1,302
2021-01-24T21:00,0.4,0,0,88,0,98,98,15.8,297
2021-01-24T22:00,-0.8,0,0,86,0,95,98,11.1,295
2021-01-24T23:00,-1.3,0,0,82,0,92,90,11.2,291
2021-01-25T00:00,-1.6,0,0,83,0,93,89,12.4,296
2021-01-25T01:00,-1.7,0,0,77,0,86,83,12.4,306
2021-01-25T02:00,-1.8,0,0,66,0,86,49,11.8,308
2021-01-25T03:00,-2,0,0,33,0,53,5,11.7,315
2021-01-25T04:00,-2.4,0,0,22,0,32,8,11.5,314
2021-01-25T05:00,-3,0,0,29,0,43,10,12,311
2021-01-25T06:00,-3.3,0,0,3,0,3,3,11,308
2021-01-25T07:00,-3.3,0,0,0,0,0,1,10.7,315
2021-01-25T08:00,-3.7,0,0,9,0,1,28,10.9,316
2021-01-25T09:00,-4.5,0,0,1,0,1,0,10.2,318
2021-01-25T10:00,-5.1,0,0,2,0,4,0,10.1,325
2021-01-25T11:00,-5.1,0,0,2,0,4,0,9.4,320
2021-01-25T12:00,-4.4,0,0,0,0,0,0,9.2,329
2021-01-25T13:00,-4.5,0,0,17,0,0,56,9.2,321
2021-01-25T14:00,-3.5,0,0,17,0,2,53,9.4,328
2021-01-25T15:00,-1.5,0,0,20,0,0,68,8.8,341
2021-01-25T16:00,-0.6,0,0,30,0,0,100,10.9,326
2021-01-25T17:00,0.5,0,0,30,0,0,100,7.1,336
2021-01-25T18:00,1.9,0,0,30,0,0,100,7.9,309
2021-01-25T19:00,2.4,0,0,30,0,0,100,7.3,303
2021-01-25T20:00,2.6,0,0,30,0,0,100,8.4,295
2021-01-25T21:00,2.3,0,0,30,0,0,100,3.1,315
2021-01-25T22:00,2.2,0,0,30,0,0,100,3.6,53
2021-01-25T23:00,0.6,0,0,43,0,21,100,2.6,236
2021-01-26T00:00,0.6,0,0,79,0,81,100,4.5,29
2021-01-26T01:00,0.8,0,0,86,0,94,100,5.7,18
2021-01-26T02:00,0.3,0,0,83,0,89,99,7.8,22
2021-01-26T03:00,-0.2,0,0,62,0,94,17,7.7,41
2021-01-26T04:00,-0.3,0,0,53,0,89,0,5.9,38
2021-01-26T05:00,-0.3,0,0,51,0,85,0,3.8,41
2021-01-26T06:00,-0.3,0,0,55,0,92,0,6.2,36
2021-01-26T07:00,-0.3,0,0,52,0,86,0,8.8,35
2021-01-26T08:00,-0.5,0,0,53,0,89,0,9.2,39
2021-01-26T09:00,-0.7,0,0,50,0,84,0,7.7,41
2021-01-26T10:00,-0.8,0,0,53,0,89,0,9.4,47
2021-01-26T11:00,-0.8,0,0,52,0,86,0,9.7,48
2021-01-26T12:00,-0.5,0,0,54,0,90,0,9.7,51
2021-01-26T13:00,-0.3,0,0,59,0,96,5,9.9,57
2021-01-26T14:00,0,0,0,86,13,97,52,10.6,72
2021-01-26T15:00,0.4,0,0,100,51,93,48,13.6,73
2021-01-26T16:00,0.4,0.6,0.1,100,75,96,33,14.2,81
2021-01-26T17:00,0.2,0.8,0.1,100,83,98,25,12.6,63
2021-01-26T18:00,-0.2,0.8,0,100,87,100,0,12.9,67
2021-01-26T19:00,-0.3,0.6,0.1,100,97,100,0,13.2,73
2021-01-26T20:00,-0.1,0.2,0,100,100,100,0,15.3,81
2021-01-26T21:00,0.4,0.3,0.2,100,100,100,0,14.1,84
2021-01-26T22:00,0.9,0.8,0.4,100,100,100,0,11.8,63
2021-01-26T23:00,0.9,1.1,0.6,100,100,100,0,11.8,31
2021-01-27T00:00,0.8,0.8,0.4,100,98,96,0,11.5,39
2021-01-27T01:00,0.7,0.3,0.1,100,98,60,0,12,57
2021-01-27T02:00,0.9,0.1,0.1,100,98,86,0,10,60
2021-01-27T03:00,0.7,0.2,0.2,100,100,87,0,4.6,39
2021-01-27T04:00,0.5,0.4,0.4,100,99,76,0,2.6,16
2021-01-27T05:00,0.4,0.4,0.3,100,87,85,0,4,355
2021-01-27T06:00,0.3,0.4,0.1,100,99,95,0,6.4,344
2021-01-27T07:00,0.3,0,0,100,89,100,0,6.3,336
2021-01-27T08:00,0.3,0,0,100,91,90,0,5.1,309
2021-01-27T09:00,0.3,0,0,100,89,85,0,5.8,300
2021-01-27T10:00,0.7,0,0,100,77,57,0,5.6,310
2021-01-27T11:00,0.8,0,0,42,45,3,0,7.7,307
2021-01-27T12:00,1,0,0,25,28,0,0,8.7,312
2021-01-27T13:00,1.1,0,0,10,11,0,0,12.2,315
2021-01-27T14:00,2,0,0,8,8,1,0,12.5,309
2021-01-27T15:00,2.5,0,0,9,9,2,0,17.9,322
2021-01-27T16:00,2.3,0,0,44,46,4,0,19.8,335
2021-01-27T17:00,2.3,0,0,42,46,1,0,18.7,337
2021-01-27T18:00,3.5,0,0,56,62,0,0,16.5,337
2021-01-27T19:00,3.3,0,0,75,83,1,0,14.5,333
2021-01-27T20:00,3,0,0,86,92,6,0,13.1,328
2021-01-27T21:00,2.7,0,0,82,88,4,0,10.2,328
2021-01-27T22:00,1.4,0,0,74,79,5,0,7.7,319
2021-01-27T23:00,0.5,0,0,78,77,14,0,10.7,315
2021-01-28T00:00,0.5,0,0,60,60,10,0,12.6,323
2021-01-28T01:00,0.2,0,0,1,0,1,0,12.2,326
2021-01-28T02:00,-0.2,0,0,0,0,0,0,12.9,333
2021-01-28T03:00,-0.8,0,0,26,0,1,85,12.2,332
2021-01-28T04:00,-0.7,0,0,47,8,16,100,13.2,334
2021-01-28T05:00,-0.8,0,0,66,9,47,100,13.6,338
2021-01-28T06:00,-0.8,0,0,70,11,50,99,14,342
2021-01-28T07:00,-1.1,0,0,57,13,27,98,14.3,342
2021-01-28T08:00,-1.2,0,0,68,23,29,100,15,343
2021-01-28T09:00,-1.3,0,0,85,42,29,100,15.4,339
2021-01-28T10:00,-1.9,0,0,93,47,34,100,15.1,335
2021-01-28T11:00,-1.9,0,0,99,47,45,100,16.7,335
2021-01-28T12:00,-1.6,0,0,76,37,21,100,16.1,331
2021-01-28T13:00,-1.6,0,0,100,43,67,100,17.6,329
2021-01-28T14:00,-1.5,0,0,98,31,67,100,20.8,332
2021-01-28T15:00,-0.8,0,0,59,5,42,98,22.9,334
2021-01-28T16:00,-0.6,0,0,15,0,1,49,24,334
2021-01-28T17:00,-0.1,0,0,2,0,0,8,24.1,333
2021-01-28T18:00,0.4,0,0,0,0,0,0,24.7,331
2021-01-28T19:00,0.6,0,0,0,0,0,0,25.3,330
2021-01-28T20:00,0.4,0,0,0,0,0,0,27.2,325
2021-01-28T21:00,-0.3,0,0,0,0,0,0,25.9,322
2021-01-28T22:00,-2.4,0,0,0,0,0,0,21.6,316
2021-01-28T23:00,-3.4,0,0,0,0,0,0,24.5,317
2021-01-29T00:00,-4.1,0,0,0,0,0,0,24.5,320
2021-01-29T01:00,-4.7,0,0,0,0,0,0,25.5,320
2021-01-29T02:00,-5.3,0,0,0,0,0,0,24.5,317
2021-01-29T03:00,-5.9,0,0,15,17,0,0,24.2,314
2021-01-29T04:00,-6,0,0,5,5,0,0,24,313
2021-01-29T05:00,-5.9,0,0,88,98,0,0,23.4,313
2021-01-29T06:00,-6.2,0,0,61,68,0,0,22.5,311
2021-01-29T07:00,-6.1,0,0,47,52,0,0,23.1,309
2021-01-29T08:00,-6.2,0,0,54,60,0,0,23.7,306
2021-01-29T09:00,-5.9,0,0,75,83,0,0,23.6,308
2021-01-29T10:00,-7.3,0,0,18,13,10,0,26.7,316
2021-01-29T11:00,-7.9,0,0,0,0,0,0,28.3,318
2021-01-29T12:00,-8.5,0,0,0,0,0,0,27,316
2021-01-29T13:00,-9,0,0,0,0,0,0,27.5,313
2021-01-29T14:00,-8.6,0,0,0,0,0,0,28.3,311
2021-01-29T15:00,-7.6,0,0,5,6,0,0,31.8,315
2021-01-29T16:00,-7.3,0,0,8,9,0,0,31.1,317
2021-01-29T17:00,-6.4,0,0,17,19,0,0,31.2,321
2021-01-29T18:00,-5.7,0,0,17,16,5,0,32,324
2021-01-29T19:00,-5.1,0,0,22,24,0,0,32,324
2021-01-29T20:00,-4.7,0,0,0,0,0,0,29.9,324
2021-01-29T21:00,-4.7,0,0,0,0,0,0,27.1,320
2021-01-29T22:00,-5.1,0,0,0,0,0,0,21.7,317
2021-01-29T23:00,-5.7,0,0,0,0,0,0,20.4,316
2021-01-30T00:00,-6.2,0,0,0,0,0,0,20.6,314
2021-01-30T01:00,-6.6,0,0,0,0,0,0,20.1,316
2021-01-30T02:00,-6.9,0,0,0,0,0,0,17.8,318
2021-01-30T03:00,-7.4,0,0,0,0,0,0,16.9,320
2021-01-30T04:00,-7.5,0,0,0,0,0,0,15.9,321
2021-01-30T05:00,-7.7,0,0,0,0,0,0,14.8,321
2021-01-30T06:00,-8,0,0,0,0,0,0,14.3,321
2021-01-30T07:00,-8.1,0,0,0,0,0,0,13.6,323
2021-01-30T08:00,-8.4,0,0,0,0,0,0,13.3,322
2021-01-30T09:00,-8.7,0,0,0,0,0,0,12.8,322
2021-01-30T10:00,-8.9,0,0,23,26,0,0,14.6,327
2021-01-30T11:00,-8.6,0,0,1,1,0,0,11.4,325
2021-01-30T12:00,-8.7,0,0,0,0,0,0,9.9,314
2021-01-30T13:00,-8.5,0,0,0,0,0,0,11.5,319
2021-01-30T14:00,-7.8,0,0,0,0,0,0,14.2,324
2021-01-30T15:00,-5.7,0,0,0,0,0,0,14.7,324
2021-01-30T16:00,-4.7,0,0,0,0,0,0,14.8,326
2021-01-30T17:00,-3.5,0,0,0,0,0,0,14.1,320
2021-01-30T18:00,-2.3,0,0,0,0,0,0,14.7,306
2021-01-30T19:00,-1.3,0,0,0,0,0,0,15.5,301
2021-01-30T20:00,-0.5,0,0,0,0,0,0,15.8,305
2021-01-30T21:00,0.1,0,0,0,0,0,0,13.6,302
2021-01-30T22:00,-0.9,0,0,0,0,0,0,8.2,293
2021-01-30T23:00,-2,0,0,0,0,0,0,7.9,286
2021-01-31T00:00,-2.8,0,0,0,0,0,0,8.7,294
2021-01-31T01:00,-3.3,0,0,0,0,0,0,7.9,300
2021-01-31T02:00,-3.8,0,0,0,0,0,0,6.9,298
2021-01-31T03:00,-5.1,0,0,0,0,0,0,6.4,308
2021-01-31T04:00,-5.1,0,0,13,0,0,44,6.3,336
2021-01-31T05:00,-5.6,0,0,30,0,0,100,6.2,339
2021-01-31T06:00,-5.8,0,0,30,0,0,100,6.5,360
2021-01-31T07:00,-5.7,0,0,30,0,0,100,6.2,10
2021-01-31T08:00,-6,0,0,30,0,0,100,7.6,19
2021-01-31T09:00,-6.3,0,0,32,0,3,100,7.9,30
2021-01-31T10:00,-7.1,0,0,35,0,8,100,8.3,34
2021-01-31T11:00,-7.3,0,0,40,0,16,100,8.2,41
2021-01-31T12:00,-7.3,0,0,56,0,44,100,6.6,49
2021-01-31T13:00,-7.2,0,0,80,0,83,100,7.7,49
2021-01-31T14:00,-7,0,0,78,0,93,75,9.7,51
2021-01-31T15:00,-6.4,0,0,87,0,95,99,9.7,59
2021-01-31T16:00,-6.1,0,0,90,0,100,100,9.8,66
2021-01-31T17:00,-5.6,0,0,89,0,100,97,5.8,90
2021-01-31T18:00,-4.9,0,0,87,0,99,93,4.9,107
2021-01-31T19:00,-4.4,0,0,78,0,98,64,6.2,97
2021-01-31T20:00,-3.9,0,0,73,0,97,48,7.6,87
2021-01-31T21:00,-4,0,0,65,0,91,36,9.4,86
2021-01-31T22:00,-4.3,0,0,96,21,98,62,9.4,58
2021-01-31T23:00,-4.5,0.1,0,100,37,100,92,11.6,64
2021-02-01T00:00,-4.7,0.2,0,88,0,100,93,13.5,61
2021-02-01T01:00,-4.9,0.4,0,86,0,100,86,16.7,57
2021-02-01T02:00,-5.2,0.4,0,87,0,100,91,19.2,56
2021-02-01T03:00,-5.2,0.5,0,89,9,100,69,19.2,52
2021-02-01T04:00,-5.1,0.5,0,100,66,99,37,17.3,43
2021-02-01T05:00,-4.9,0.5,0,100,87,99,22,17.9,38
2021-02-01T06:00,-4.4,0.6,0,100,98,99,3,20.6,43
2021-02-01T07:00,-3.9,1.6,0,100,95,98,0,21.9,46
2021-02-01T08:00,-3.2,1.1,0,100,88,98,2,24.7,48
2021-02-01T09:00,-2.8,1.1,0,100,82,89,15,26,48
2021-02-01T10:00,-2.6,1.1,0,100,98,97,12,23.2,36
2021-02-01T11:00,-2.7,0.8,0,100,98,99,20,26.1,38
2021-02-01T12:00,-2.5,1.1,0,100,94,99,19,27.2,37
2021-02-01T13:00,-2.4,1.5,0,100,98,100,30,29.1,41
2021-02-01T14:00,-2.3,1.8,0,100,92,100,16,29.5,43
2021-02-01T15:00,-2,2.3,0,100,92,100,48,30.1,42
2021-02-01T16:00,-1.9,2.5,0,100,97,100,88,31.2,39
2021-02-01T17:00,-1.8,2.7,0,100,84,100,92,31.8,39
2021-02-01T18:00,-1.5,2.6,0,100,88,100,97,32.8,36
2021-02-01T19:00,-1,2.5,0,100,87,99,90,36.1,33
2021-02-01T20:00,-0.7,2.5,0,100,82,100,87,37.8,31
2021-02-01T21:00,-0.5,2.5,0,100,89,99,64,38.8,27
2021-02-01T22:00,-0.8,2.6,0,100,95,100,45,33.5,24
2021-02-01T23:00,-0.7,1.9,0,100,92,99,45,34.6,25
2021-02-02T00:00,-0.2,1.6,0,100,85,88,35,33.7,27
2021-02-02T01:00,0.1,1.5,0,100,85,92,44,32.4,29
2021-02-02T02:00,0.3,1.5,0.1,100,98,99,37,32,27
2021-02-02T03:00,0.7,1.4,0.2,100,99,99,8,31.1,25
2021-02-02T04:00,0.9,0.9,0.3,100,100,100,2,31.1,25
2021-02-02T05:00,1.2,0.7,0.4,100,100,83,0,30.9,25
2021-02-02T06:00,1.2,0.6,0.5,100,100,78,0,29.6,24
2021-02-02T07:00,1.2,0.2,0.1,100,100,86,0,28.4,22
2021-02-02T08:00,1.1,0.3,0.1,100,100,77,0,27.1,19
2021-02-02T09:00,1.1,0.2,0.1,100,100,91,0,25.9,16
2021-02-02T10:00,0.5,0.3,0.2,100,100,92,8,24.6,5
2021-02-02T11:00,0.4,0.2,0.1,100,99,99,14,25.3,5
2021-02-02T12:00,0.5,0.2,0.1,100,100,100,9,24.9,4
2021-02-02T13:00,0.4,0.2,0,100,100,100,0,24.9,4
2021-02-02T14:00,0.5,0.1,0,100,100,100,0,24.5,3
2021-02-02T15:00,0.8,0,0,100,98,94,0,23.4,358
2021-02-02T16:00,1.1,0.1,0,100,100,93,0,23.1,358
2021-02-02T17:00,1,0,0,100,99,93,0,20.8,351
2021-02-02T18:00,1.2,0,0,100,100,90,0,20.5,349
2021-02-02T19:00,1.3,0.2,0,100,99,92,0,19.7,345
2021-02-02T20:00,1.3,0.2,0,100,100,100,0,18.9,342
2021-02-02T21:00,1.2,0.2,0,100,96,100,0,19.1,344
2021-02-02T22:00,0.5,0.2,0,100,97,100,0,19.4,345
2021-02-02T23:00,0.5,0.2,0,100,81,100,0,18.7,344
2021-02-03T00:00,0.5,0.2,0,100,86,100,0,17.8,346
2021-02-03T01:00,0.4,0,0,100,97,99,0,17.2,344
2021-02-03T02:00,0.3,0,0,100,96,100,0,16.3,342
2021-02-03T03:00,0.1,0,0,100,88,99,0,14.8,337
2021-02-03T04:00,0,0,0,100,88,97,0,14.3,335
2021-02-03T05:00,-0.1,0,0,100,91,96,0,14.2,333
2021-02-03T06:00,-0.4,0,0,100,78,80,0,15.1,332
2021-02-03T07:00,-0.9,0,0,100,71,87,0,15.8,330
2021-02-03T08:00,-1.1,0,0,100,79,88,0,15.2,329
2021-02-03T09:00,-1.2,0,0,100,66,81,0,14.6,327
2021-02-03T10:00,-1.1,0,0,100,53,93,0,12.4,330
2021-02-03T11:00,-1.3,0,0,90,41,89,0,11.7,326
2021-02-03T12:00,-1.3,0,0,100,74,97,0,10.2,321
2021-02-03T13:00,-1.2,0,0,92,40,94,0,10.2,312
2021-02-03T14:00,-0.5,0,0,87,33,95,0,10,300
2021-02-03T15:00,0.7,0,0,84,29,97,0,12.4,306
2021-02-03T16:00,1.4,0,0,100,75,75,0,16.5,328
2021-02-03T17:00,1.8,0,0,100,93,73,0,16.5,328
2021-02-03T18:00,2,0,0,100,100,92,0,15.6,326
2021-02-03T19:00,2.3,0,0,100,97,90,0,13,321
2021-02-03T20:00,2.4,0,0,100,98,75,0,12.5,321
2021-02-03T21:00,2.4,0,0,100,90,59,0,12.7,317
2021-02-03T22:00,1.5,0,0,100,95,36,0,12.5,316
2021-02-03T23:00,1.1,0,0,100,85,44,0,13.8,309
2021-02-04T00:00,0.6,0,0,100,76,55,0,15.6,310
2021-02-04T01:00,0,0,0,56,26,55,0,15.8,313
2021-02-04T02:00,-0.1,0,0,54,14,69,0,15.5,314
2021-02-04T03:00,-0.3,0,0,50,3,78,0,15,314
2021-02-04T04:00,-0.3,0,0,30,0,48,4,13.8,311
2021-02-04T05:00,-0.5,0,0,14,0,23,0,13.4,301
2021-02-04T06:00,-0.7,0,0,5,0,8,0,13.7,293
2021-02-04T07:00,-0.7,0,0,3,0,2,6,13.7,293
2021-02-04T08:00,-0.5,0,0,2,0,0,5,14.2,294
2021-02-04T09:00,-0.5,0,0,13,5,14,0,14.7,295
2021-02-04T10:00,-0.7,0,0,7,5,4,0,13.7,300
2021-02-04T11:00,-0.7,0,0,15,9,12,0,11.5,290
2021-02-04T12:00,-0.6,0,0,23,15,15,0,11.7,288
2021-02-04T13:00,-0.5,0,0,2,0,3,0,13,289
2021-02-04T14:00,0.3,0,0,0,0,0,0,13.4,294
2021-02-04T15:00,1.8,0,0,0,0,0,0,13.5,299
